,Area Code,COGS,Profit GAP,Date,Inventory,Profit Margin,Market Size,Segment,Marketing,Entries,Product Line,Product Type,Product,Profit,Revenue,State,Target COGS,Target Profit Margin,Target Profit,Target Revenue,Total Expenses,Type
887,714,257,-0.15,2012-10-01,1662,3.41,Major Market,West,84,1,Beans,Espresso,Decaf Espresso,225,598,California,230,3.2,240,550,116,Decaf
888,818,122,-0.14,2012-10-01,2555,-0.13,Major Market,West,39,1,Beans,Coffee,Amaretto,-74,109,California,170,-0.2,-60,150,61,Regular
889,626,260,-2.23,2012-10-01,2548,3.9,Major Market,West,91,1,Beans,Coffee,Colombian,247,650,California,380,5.8,470,960,143,Regular
890,562,239,-0.11,2012-10-01,1755,2.39,Major Market,West,66,1,Beans,Espresso,Caffe Latte,149,478,California,210,2.2,160,430,90,Regular
891,562,125,-0.23,2012-10-01,898,1.73,Major Market,West,113,1,Beans,Espresso,Caffe Mocha,27,298,California,110,1.6,50,270,146,Regular
892,661,108,-0.05,2012-10-01,971,1.57,Major Market,West,30,1,Leaves,Herbal Tea,Chamomile,115,265,California,80,1.3,120,210,42,Decaf
893,562,239,0.16,2012-10-01,1246,2.81,Major Market,West,74,1,Leaves,Herbal Tea,Lemon,186,520,California,190,2.2,170,410,95,Decaf
894,562,123,0.54,2012-10-01,915,1.79,Major Market,West,34,1,Leaves,Tea,Darjeeling,134,302,California,50,0.9,80,140,45,Regular
895,971,43,-0.51,2012-10-01,419,0.64,Small Market,West,13,1,Beans,Coffee,Decaf Irish Cream,29,107,Oregon,50,1.0,80,150,35,Decaf
896,435,79,-0.86,2012-10-01,593,0.98,Small Market,West,30,1,Beans,Coffee,Decaf Irish Cream,34,177,Utah,100,1.6,120,260,64,Decaf
897,425,96,-0.83,2012-10-01,683,1.34,Small Market,West,87,1,Beans,Coffee,Decaf Irish Cream,17,230,Washington,140,1.9,100,330,117,Decaf
898,503,161,-0.19,2012-10-01,1267,1.61,Small Market,West,45,1,Beans,Espresso,Decaf Espresso,91,322,Oregon,140,1.5,110,290,70,Decaf
899,253,80,-0.32,2012-10-01,1055,0.94,Small Market,West,24,1,Beans,Espresso,Decaf Espresso,48,174,Washington,60,0.9,80,150,46,Decaf
900,971,51,-0.55,2012-10-01,503,0.71,Small Market,West,46,1,Beans,Coffee,Amaretto,-5,122,Oregon,70,1.0,50,170,76,Regular
901,435,65,-0.54,2012-10-01,1053,0.77,Small Market,West,20,1,Beans,Coffee,Amaretto,36,142,Utah,90,1.1,90,200,41,Regular
902,971,60,-0.69,2012-10-01,463,0.84,Small Market,West,19,1,Beans,Coffee,Colombian,21,144,Oregon,80,1.3,90,210,63,Regular
903,435,47,-0.58,2012-10-01,375,0.64,Small Market,West,15,1,Beans,Coffee,Colombian,22,111,Utah,50,1.0,80,150,42,Regular
904,206,68,-0.54,2012-10-01,438,0.99,Small Market,West,21,1,Beans,Coffee,Colombian,56,167,Washington,90,1.4,110,230,43,Regular
905,206,22,-0.1,2012-10-01,573,0.29,Small Market,West,7,1,Beans,Espresso,Caffe Latte,10,51,Washington,10,0.2,20,30,19,Regular
906,702,21,-0.06,2012-10-01,846,0.31,Small Market,West,5,1,Beans,Espresso,Caffe Mocha,14,52,Nevada,10,0.2,20,30,17,Regular
907,801,103,-0.23,2012-10-01,564,1.33,Small Market,West,33,1,Beans,Espresso,Caffe Mocha,87,236,Utah,80,1.3,110,210,46,Regular
908,775,125,-0.34,2012-10-01,898,1.73,Small Market,West,113,1,Leaves,Herbal Tea,Chamomile,26,298,Nevada,90,1.5,60,240,147,Decaf
909,206,125,-0.15,2012-10-01,1119,1.88,Small Market,West,41,1,Leaves,Herbal Tea,Chamomile,115,313,Washington,90,1.6,130,250,73,Decaf
910,702,154,0.0,2012-10-01,1132,2.13,Small Market,West,50,1,Leaves,Herbal Tea,Lemon,120,367,Nevada,120,1.7,120,290,93,Decaf
911,971,90,-0.17,2012-10-01,572,1.15,Small Market,West,29,1,Leaves,Herbal Tea,Lemon,73,205,Oregon,60,1.0,90,160,42,Decaf
912,702,122,-0.16,2012-10-01,789,1.76,Small Market,West,39,1,Leaves,Herbal Tea,Mint,114,298,Nevada,90,1.5,130,240,62,Decaf
913,435,86,-0.27,2012-10-01,1698,0.23,Small Market,West,26,1,Leaves,Herbal Tea,Mint,-27,109,Utah,60,0.2,0,80,50,Decaf
914,702,257,0.94,2012-10-01,1662,3.41,Small Market,West,84,1,Leaves,Tea,Darjeeling,224,598,Nevada,110,1.8,130,290,117,Regular
915,541,21,-0.04,2012-10-01,480,0.32,Small Market,West,5,1,Leaves,Tea,Darjeeling,16,53,Oregon,0,0.2,20,20,16,Regular
916,775,239,0.69,2012-10-01,1755,2.39,Small Market,West,66,1,Leaves,Tea,Earl Grey,149,478,Nevada,110,1.2,80,230,90,Regular
917,702,255,-1.93,2012-10-01,7058,-2.55,Small Market,West,96,1,Leaves,Tea,Green Tea,-363,21,Nevada,110,-1.1,-170,0,129,Regular
918,435,25,-0.22,2012-10-01,209,0.31,Small Market,West,9,1,Leaves,Tea,Green Tea,-12,56,Utah,0,0.2,10,20,43,Regular
919,909,173,0.03,2012-11-01,3909,-0.27,Major Market,West,57,1,Beans,Coffee,Decaf Irish Cream,-127,146,California,200,-0.3,-130,170,100,Decaf
920,707,228,0.07,2012-11-01,1691,3.04,Major Market,West,75,1,Beans,Espresso,Decaf Espresso,197,532,California,220,2.9,190,510,107,Decaf
921,619,113,-0.06,2012-11-01,2758,0.03,Major Market,West,36,1,Beans,Coffee,Amaretto,-56,116,California,130,0.0,-50,130,59,Regular
922,951,249,-0.75,2012-11-01,2580,3.74,Major Market,West,87,1,Beans,Coffee,Colombian,235,623,California,290,4.5,310,740,139,Regular
923,559,211,-0.11,2012-11-01,1778,2.12,Major Market,West,59,1,Beans,Espresso,Caffe Latte,129,423,California,200,2.1,140,410,83,Regular
924,818,121,-0.14,2012-11-01,912,1.68,Major Market,West,109,1,Beans,Espresso,Caffe Mocha,26,289,California,110,1.7,40,280,142,Regular
925,213,81,0.04,2012-11-01,984,1.17,Major Market,West,22,1,Leaves,Herbal Tea,Chamomile,84,198,California,70,1.1,80,180,33,Decaf
926,213,225,0.14,2012-11-01,1272,2.65,Major Market,West,69,1,Leaves,Herbal Tea,Lemon,174,490,California,210,2.4,160,450,91,Decaf
927,213,118,0.18,2012-11-01,930,1.72,Major Market,West,33,1,Leaves,Tea,Darjeeling,128,290,California,80,1.3,110,210,44,Regular
928,801,82,-0.22,2012-11-01,601,1.02,Small Market,West,31,1,Beans,Coffee,Decaf Irish Cream,38,184,Utah,90,1.2,60,210,64,Decaf
929,253,94,-0.24,2012-11-01,694,1.3,Small Market,West,85,1,Beans,Coffee,Decaf Irish Cream,16,224,Washington,110,1.5,40,260,114,Decaf
930,503,181,-0.12,2012-11-01,1283,1.82,Small Market,West,50,1,Beans,Espresso,Decaf Espresso,108,363,Oregon,170,1.8,120,350,74,Decaf
931,801,69,-0.11,2012-11-01,1060,0.81,Small Market,West,21,1,Beans,Coffee,Amaretto,39,150,Utah,80,0.9,50,170,42,Regular
932,971,53,-0.26,2012-11-01,470,0.75,Small Market,West,17,1,Beans,Coffee,Colombian,14,128,Oregon,60,0.9,40,150,61,Regular
933,425,63,-0.2,2012-11-01,446,0.93,Small Market,West,20,1,Beans,Coffee,Colombian,50,156,Washington,70,1.1,70,180,43,Regular
934,775,15,-0.01,2012-11-01,848,0.24,Small Market,West,4,1,Beans,Espresso,Caffe Mocha,9,39,Nevada,10,0.2,10,30,15,Regular
935,435,101,-0.05,2012-11-01,552,1.3,Small Market,West,33,1,Beans,Espresso,Caffe Mocha,85,231,Utah,90,1.3,90,220,45,Regular
936,775,121,0.06,2012-11-01,912,1.68,Small Market,West,109,1,Leaves,Herbal Tea,Chamomile,26,289,Nevada,110,1.5,20,260,142,Decaf
937,206,130,0.02,2012-11-01,1134,1.95,Small Market,West,42,1,Leaves,Herbal Tea,Chamomile,122,325,Washington,120,1.8,120,300,73,Decaf
938,702,173,0.08,2012-11-01,1150,2.39,Small Market,West,57,1,Leaves,Herbal Tea,Lemon,138,412,Nevada,160,2.2,130,380,101,Decaf
939,971,88,0.0,2012-11-01,561,1.12,Small Market,West,29,1,Leaves,Herbal Tea,Lemon,70,200,Oregon,80,1.0,70,180,42,Decaf
940,702,113,0.07,2012-11-01,803,1.65,Small Market,West,36,1,Leaves,Herbal Tea,Mint,107,278,Nevada,100,1.5,100,250,58,Decaf
941,702,228,0.56,2012-11-01,1691,3.04,Small Market,West,75,1,Leaves,Tea,Darjeeling,196,532,Nevada,160,2.2,140,380,108,Regular
942,702,211,0.48,2012-11-01,1778,2.12,Small Market,West,59,1,Leaves,Tea,Earl Grey,128,423,Nevada,150,1.5,80,300,84,Regular
943,971,78,0.12,2012-11-01,798,1.19,Small Market,West,25,1,Leaves,Tea,Earl Grey,62,197,Oregon,50,0.9,50,140,57,Regular
944,702,245,-0.6,2012-11-01,7653,-2.45,Small Market,West,93,1,Leaves,Tea,Green Tea,-340,32,Nevada,180,-1.8,-280,0,127,Regular
945,971,102,0.19,2012-11-01,666,1.43,Small Market,West,31,1,Leaves,Tea,Green Tea,89,245,Oregon,70,1.0,70,170,54,Regular
946,714,224,0.01,2012-12-01,4216,-0.32,Major Market,West,73,1,Beans,Coffee,Decaf Irish Cream,-149,192,California,260,-0.4,-150,220,117,Decaf
947,209,247,0.06,2012-12-01,1744,3.29,Major Market,West,81,1,Beans,Espresso,Decaf Espresso,216,576,California,240,3.1,210,550,113,Decaf
948,951,127,0.02,2012-12-01,2947,-0.25,Major Market,West,40,1,Beans,Coffee,Amaretto,-88,102,California,150,-0.3,-90,120,63,Regular
949,707,279,-0.79,2012-12-01,2642,4.2,Major Market,West,97,1,Beans,Coffee,Colombian,271,699,California,330,5.0,350,830,149,Regular
950,916,250,-0.03,2012-12-01,1820,2.51,Major Market,West,70,1,Beans,Espresso,Caffe Latte,157,501,California,240,2.4,160,480,94,Regular
951,530,135,-0.09,2012-12-01,940,1.87,Major Market,West,122,1,Beans,Espresso,Caffe Mocha,31,322,California,130,1.8,40,310,156,Regular
952,626,86,0.09,2012-12-01,1003,1.24,Major Market,West,24,1,Leaves,Herbal Tea,Chamomile,89,210,California,80,1.1,80,190,35,Decaf
953,415,241,0.18,2012-12-01,1321,2.84,Major Market,West,74,1,Leaves,Herbal Tea,Lemon,188,525,California,220,2.6,170,480,96,Decaf
954,916,123,0.24,2012-12-01,959,1.79,Major Market,West,34,1,Leaves,Tea,Darjeeling,134,302,California,90,1.3,110,220,45,Regular
955,435,68,-0.24,2012-12-01,619,0.85,Small Market,West,25,1,Beans,Coffee,Decaf Irish Cream,26,153,Utah,80,1.0,50,180,59,Decaf
956,509,105,-0.3,2012-12-01,716,1.45,Small Market,West,95,1,Beans,Coffee,Decaf Irish Cream,20,250,Washington,120,1.7,50,290,125,Decaf
957,971,153,0.07,2012-12-01,1319,1.53,Small Market,West,42,1,Beans,Espresso,Decaf Espresso,87,306,Oregon,150,1.4,80,290,66,Decaf
958,253,80,-0.09,2012-12-01,1079,0.96,Small Market,West,24,1,Beans,Espresso,Decaf Espresso,51,176,Washington,70,1.0,60,170,45,Decaf
959,435,63,-0.14,2012-12-01,1075,0.76,Small Market,West,19,1,Beans,Coffee,Amaretto,36,139,Utah,70,0.9,50,160,40,Regular
960,253,72,-0.22,2012-12-01,461,1.04,Small Market,West,23,1,Beans,Coffee,Colombian,58,176,Washington,80,1.2,80,200,46,Regular
961,775,16,0.0,2012-12-01,851,0.25,Small Market,West,4,1,Beans,Espresso,Caffe Mocha,10,41,Nevada,10,0.2,10,30,15,Regular
962,435,94,0.07,2012-12-01,540,1.2,Small Market,West,31,1,Beans,Espresso,Caffe Mocha,77,214,Utah,90,1.1,70,200,43,Regular
963,702,135,0.02,2012-12-01,940,1.87,Small Market,West,122,1,Leaves,Herbal Tea,Chamomile,32,322,Nevada,120,1.7,30,290,155,Decaf
964,509,115,-0.05,2012-12-01,1166,1.74,Small Market,West,37,1,Leaves,Herbal Tea,Chamomile,105,289,Washington,100,1.6,110,260,69,Decaf
965,775,224,0.24,2012-12-01,1191,3.1,Small Market,West,73,1,Leaves,Herbal Tea,Lemon,194,534,Nevada,210,2.8,170,490,116,Decaf
966,541,81,-0.04,2012-12-01,551,1.04,Small Market,West,26,1,Leaves,Herbal Tea,Lemon,66,185,Oregon,70,1.0,70,170,38,Decaf
967,775,127,0.02,2012-12-01,830,1.85,Small Market,West,40,1,Leaves,Herbal Tea,Mint,122,312,Nevada,120,1.7,120,290,63,Decaf
968,702,247,0.65,2012-12-01,1744,3.29,Small Market,West,81,1,Leaves,Tea,Darjeeling,215,576,Nevada,180,2.4,150,420,114,Regular
969,702,250,0.57,2012-12-01,1820,2.51,Small Market,West,70,1,Leaves,Tea,Earl Grey,157,501,Nevada,180,1.8,100,360,94,Regular
970,971,88,0.13,2012-12-01,817,1.33,Small Market,West,29,1,Leaves,Tea,Earl Grey,73,221,Oregon,60,1.0,60,160,60,Regular
971,775,294,-0.88,2012-12-01,8252,-2.94,Small Market,West,111,1,Leaves,Tea,Green Tea,-408,31,Nevada,210,-2.1,-320,0,145,Regular
972,503,134,0.21,2012-12-01,690,1.86,Small Market,West,41,1,Leaves,Tea,Green Tea,121,320,Oregon,90,1.4,100,230,65,Regular
973,435,20,-0.15,2012-12-01,218,0.25,Small Market,West,7,1,Leaves,Tea,Green Tea,-15,45,Utah,10,0.2,0,30,40,Regular
974,650,154,-0.74,2013-10-01,3654,-0.24,Major Market,West,50,1,Beans,Coffee,Decaf Irish Cream,-174,139,California,220,-0.3,-100,190,93,Decaf
975,415,257,0.94,2013-10-01,1662,3.41,Major Market,West,84,1,Beans,Espresso,Decaf Espresso,334,637,California,230,3.2,240,550,116,Decaf
976,909,122,-0.5,2013-10-01,2555,-0.13,Major Market,West,39,1,Beans,Coffee,Amaretto,-110,116,California,170,-0.2,-60,150,61,Regular
977,818,260,-1.03,2013-10-01,2548,3.9,Major Market,West,91,1,Beans,Coffee,Colombian,367,693,California,380,5.8,470,960,143,Regular
978,714,239,0.61,2013-10-01,1755,2.39,Major Market,West,66,1,Beans,Espresso,Caffe Latte,221,509,California,210,2.2,160,430,90,Regular
979,805,125,-0.1,2013-10-01,898,1.73,Major Market,West,113,1,Beans,Espresso,Caffe Mocha,40,318,California,110,1.6,50,270,146,Regular
980,925,108,0.51,2013-10-01,971,1.57,Major Market,West,30,1,Leaves,Herbal Tea,Chamomile,171,282,California,80,1.3,120,210,42,Decaf
981,951,239,1.06,2013-10-01,1246,2.81,Major Market,West,74,1,Leaves,Herbal Tea,Lemon,276,554,California,190,2.2,170,410,95,Decaf
982,831,123,1.19,2013-10-01,915,1.79,Major Market,West,34,1,Leaves,Tea,Darjeeling,199,322,California,50,0.9,80,140,45,Regular
983,971,43,-0.37,2013-10-01,419,0.64,Small Market,West,13,1,Beans,Coffee,Decaf Irish Cream,43,114,Oregon,50,1.0,80,150,35,Decaf
984,435,79,-0.7,2013-10-01,593,0.98,Small Market,West,30,1,Beans,Coffee,Decaf Irish Cream,50,189,Utah,100,1.6,120,260,64,Decaf
985,206,96,-0.75,2013-10-01,683,1.34,Small Market,West,87,1,Beans,Coffee,Decaf Irish Cream,25,245,Washington,140,1.9,100,330,117,Decaf
986,503,161,0.25,2013-10-01,1267,1.61,Small Market,West,45,1,Beans,Espresso,Decaf Espresso,135,343,Oregon,140,1.5,110,290,70,Decaf
987,360,80,-0.09,2013-10-01,1055,0.94,Small Market,West,24,1,Beans,Espresso,Decaf Espresso,71,185,Washington,60,0.9,80,150,46,Decaf
988,503,51,-0.57,2013-10-01,503,0.71,Small Market,West,46,1,Beans,Coffee,Amaretto,-7,130,Oregon,70,1.0,50,170,76,Regular
989,435,65,-0.37,2013-10-01,1053,0.77,Small Market,West,20,1,Beans,Coffee,Amaretto,53,151,Utah,90,1.1,90,200,41,Regular
990,503,60,-0.59,2013-10-01,463,0.84,Small Market,West,19,1,Beans,Coffee,Colombian,31,153,Oregon,80,1.3,90,210,63,Regular
991,435,47,-0.47,2013-10-01,375,0.64,Small Market,West,15,1,Beans,Coffee,Colombian,33,118,Utah,50,1.0,80,150,42,Regular
992,360,68,-0.27,2013-10-01,438,0.99,Small Market,West,21,1,Beans,Coffee,Colombian,83,178,Washington,90,1.4,110,230,43,Regular
993,206,22,-0.05,2013-10-01,573,0.29,Small Market,West,7,1,Beans,Espresso,Caffe Latte,15,54,Washington,10,0.2,20,30,19,Regular
994,775,21,0.01,2013-10-01,846,0.31,Small Market,West,5,1,Beans,Espresso,Caffe Mocha,21,55,Nevada,10,0.2,20,30,17,Regular
995,435,103,0.19,2013-10-01,564,1.33,Small Market,West,33,1,Beans,Espresso,Caffe Mocha,129,251,Utah,80,1.3,110,210,46,Regular
996,702,125,-0.21,2013-10-01,898,1.73,Small Market,West,113,1,Leaves,Herbal Tea,Chamomile,39,318,Nevada,90,1.5,60,240,147,Decaf
997,360,125,0.41,2013-10-01,1119,1.88,Small Market,West,41,1,Leaves,Herbal Tea,Chamomile,171,334,Washington,90,1.6,130,250,73,Decaf
998,775,154,0.58,2013-10-01,1132,2.13,Small Market,West,50,1,Leaves,Herbal Tea,Lemon,178,391,Nevada,120,1.7,120,290,93,Decaf
999,541,90,0.18,2013-10-01,572,1.15,Small Market,West,29,1,Leaves,Herbal Tea,Lemon,108,218,Oregon,60,1.0,90,160,42,Decaf
1000,775,122,0.39,2013-10-01,789,1.76,Small Market,West,39,1,Leaves,Herbal Tea,Mint,169,318,Nevada,90,1.5,130,240,62,Decaf
1001,435,86,-0.4,2013-10-01,1698,0.23,Small Market,West,26,1,Leaves,Herbal Tea,Mint,-40,116,Utah,60,0.2,0,80,50,Decaf
1002,775,257,2.02,2013-10-01,1662,3.41,Small Market,West,84,1,Leaves,Tea,Darjeeling,332,637,Nevada,110,1.8,130,290,117,Regular
1003,971,21,0.04,2013-10-01,480,0.32,Small Market,West,5,1,Leaves,Tea,Darjeeling,24,56,Oregon,0,0.2,20,20,16,Regular
1004,775,239,1.41,2013-10-01,1755,2.39,Small Market,West,66,1,Leaves,Tea,Earl Grey,221,509,Nevada,110,1.2,80,230,90,Regular
1005,702,255,-3.69,2013-10-01,7058,-2.55,Small Market,West,96,1,Leaves,Tea,Green Tea,-539,22,Nevada,110,-1.1,-170,0,129,Regular
1006,435,25,-0.28,2013-10-01,209,0.31,Small Market,West,9,1,Leaves,Tea,Green Tea,-18,60,Utah,0,0.2,10,20,43,Regular
1007,626,173,-0.58,2013-11-01,3909,-0.27,Major Market,West,57,1,Beans,Coffee,Decaf Irish Cream,-188,156,California,200,-0.3,-130,170,100,Decaf
1008,213,228,1.02,2013-11-01,1691,3.04,Major Market,West,75,1,Beans,Espresso,Decaf Espresso,292,567,California,220,2.9,190,510,107,Decaf
1009,916,113,-0.33,2013-11-01,2758,0.03,Major Market,West,36,1,Beans,Coffee,Amaretto,-83,124,California,130,0.0,-50,130,59,Regular
1010,213,249,0.39,2013-11-01,2580,3.74,Major Market,West,87,1,Beans,Coffee,Colombian,349,664,California,290,4.5,310,740,139,Regular
1011,951,211,0.51,2013-11-01,1778,2.12,Major Market,West,59,1,Beans,Espresso,Caffe Latte,191,451,California,200,2.1,140,410,83,Regular
1012,916,121,-0.01,2013-11-01,912,1.68,Major Market,West,109,1,Beans,Espresso,Caffe Mocha,39,308,California,110,1.7,40,280,142,Regular
1013,760,81,0.45,2013-11-01,984,1.17,Major Market,West,22,1,Leaves,Herbal Tea,Chamomile,125,211,California,70,1.1,80,180,33,Decaf
1014,510,225,0.98,2013-11-01,1272,2.65,Major Market,West,69,1,Leaves,Herbal Tea,Lemon,258,522,California,210,2.4,160,450,91,Decaf
1015,805,118,0.8,2013-11-01,930,1.72,Major Market,West,33,1,Leaves,Tea,Darjeeling,190,309,California,80,1.3,110,210,44,Regular
1016,435,82,-0.04,2013-11-01,601,1.02,Small Market,West,31,1,Beans,Coffee,Decaf Irish Cream,56,196,Utah,90,1.2,60,210,64,Decaf
1017,509,94,-0.16,2013-11-01,694,1.3,Small Market,West,85,1,Beans,Coffee,Decaf Irish Cream,24,239,Washington,110,1.5,40,260,114,Decaf
1018,971,181,0.4,2013-11-01,1283,1.82,Small Market,West,50,1,Beans,Espresso,Decaf Espresso,160,387,Oregon,170,1.8,120,350,74,Decaf
1019,435,69,0.08,2013-11-01,1060,0.81,Small Market,West,21,1,Beans,Coffee,Amaretto,58,160,Utah,80,0.9,50,170,42,Regular
1020,541,53,-0.19,2013-11-01,470,0.75,Small Market,West,17,1,Beans,Coffee,Colombian,21,136,Oregon,60,0.9,40,150,61,Regular
1021,253,63,0.04,2013-11-01,446,0.93,Small Market,West,20,1,Beans,Coffee,Colombian,74,166,Washington,70,1.1,70,180,43,Regular
1022,775,15,0.03,2013-11-01,848,0.24,Small Market,West,4,1,Beans,Espresso,Caffe Mocha,13,42,Nevada,10,0.2,10,30,15,Regular
1023,801,101,0.36,2013-11-01,552,1.3,Small Market,West,33,1,Beans,Espresso,Caffe Mocha,126,246,Utah,90,1.3,90,220,45,Regular
1024,702,121,0.19,2013-11-01,912,1.68,Small Market,West,109,1,Leaves,Herbal Tea,Chamomile,39,308,Nevada,110,1.5,20,260,142,Decaf
1025,206,130,0.61,2013-11-01,1134,1.95,Small Market,West,42,1,Leaves,Herbal Tea,Chamomile,181,346,Washington,120,1.8,120,300,73,Decaf
1026,702,173,0.75,2013-11-01,1150,2.39,Small Market,West,57,1,Leaves,Herbal Tea,Lemon,205,439,Nevada,160,2.2,130,380,101,Decaf
1027,541,88,0.34,2013-11-01,561,1.12,Small Market,West,29,1,Leaves,Herbal Tea,Lemon,104,213,Oregon,80,1.0,70,180,42,Decaf
1028,775,113,0.59,2013-11-01,803,1.65,Small Market,West,36,1,Leaves,Herbal Tea,Mint,159,296,Nevada,100,1.5,100,250,58,Decaf
1029,775,228,1.51,2013-11-01,1691,3.04,Small Market,West,75,1,Leaves,Tea,Darjeeling,291,567,Nevada,160,2.2,140,380,108,Regular
1030,702,211,1.1,2013-11-01,1778,2.12,Small Market,West,59,1,Leaves,Tea,Earl Grey,190,451,Nevada,150,1.5,80,300,84,Regular
1031,503,78,0.42,2013-11-01,798,1.19,Small Market,West,25,1,Leaves,Tea,Earl Grey,92,210,Oregon,50,0.9,50,140,57,Regular
1032,775,245,-2.25,2013-11-01,7653,-2.45,Small Market,West,93,1,Leaves,Tea,Green Tea,-505,34,Nevada,180,-1.8,-280,0,127,Regular
1033,971,102,0.62,2013-11-01,666,1.43,Small Market,West,31,1,Leaves,Tea,Green Tea,132,261,Oregon,70,1.0,70,170,54,Regular
1034,951,224,-0.71,2013-12-01,4216,-0.32,Major Market,West,73,1,Beans,Coffee,Decaf Irish Cream,-221,205,California,260,-0.4,-150,220,117,Decaf
1035,209,247,1.11,2013-12-01,1744,3.29,Major Market,West,81,1,Beans,Espresso,Decaf Espresso,321,614,California,240,3.1,210,550,113,Decaf
1036,209,127,-0.41,2013-12-01,2947,-0.25,Major Market,West,40,1,Beans,Coffee,Amaretto,-131,109,California,150,-0.3,-90,120,63,Regular
1037,530,279,0.52,2013-12-01,2642,4.2,Major Market,West,97,1,Beans,Coffee,Colombian,402,745,California,330,5.0,350,830,149,Regular
1038,949,250,0.73,2013-12-01,1820,2.51,Major Market,West,70,1,Beans,Espresso,Caffe Latte,233,534,California,240,2.4,160,480,94,Regular
1039,530,135,0.06,2013-12-01,940,1.87,Major Market,West,122,1,Beans,Espresso,Caffe Mocha,46,343,California,130,1.8,40,310,156,Regular
1040,916,86,0.52,2013-12-01,1003,1.24,Major Market,West,24,1,Leaves,Herbal Tea,Chamomile,132,224,California,80,1.1,80,190,35,Decaf
1041,661,241,1.09,2013-12-01,1321,2.84,Major Market,West,74,1,Leaves,Herbal Tea,Lemon,279,559,California,220,2.6,170,480,96,Decaf
1042,323,123,0.89,2013-12-01,959,1.79,Major Market,West,34,1,Leaves,Tea,Darjeeling,199,322,California,90,1.3,110,220,45,Regular
1043,801,68,-0.11,2013-12-01,619,0.85,Small Market,West,25,1,Beans,Coffee,Decaf Irish Cream,39,163,Utah,80,1.0,50,180,59,Decaf
1044,206,105,-0.2,2013-12-01,716,1.45,Small Market,West,95,1,Beans,Coffee,Decaf Irish Cream,30,266,Washington,120,1.7,50,290,125,Decaf
1045,971,153,0.49,2013-12-01,1319,1.53,Small Market,West,42,1,Beans,Espresso,Decaf Espresso,129,326,Oregon,150,1.4,80,290,66,Decaf
1046,360,80,0.16,2013-12-01,1079,0.96,Small Market,West,24,1,Beans,Espresso,Decaf Espresso,76,188,Washington,70,1.0,60,170,45,Decaf
1047,435,63,0.03,2013-12-01,1075,0.76,Small Market,West,19,1,Beans,Coffee,Amaretto,53,148,Utah,70,0.9,50,160,40,Regular
1048,360,72,0.06,2013-12-01,461,1.04,Small Market,West,23,1,Beans,Coffee,Colombian,86,188,Washington,80,1.2,80,200,46,Regular
1049,775,16,0.05,2013-12-01,851,0.25,Small Market,West,4,1,Beans,Espresso,Caffe Mocha,15,44,Nevada,10,0.2,10,30,15,Regular
1050,435,94,0.44,2013-12-01,540,1.2,Small Market,West,31,1,Beans,Espresso,Caffe Mocha,114,228,Utah,90,1.1,70,200,43,Regular
1051,702,135,0.17,2013-12-01,940,1.87,Small Market,West,122,1,Leaves,Herbal Tea,Chamomile,47,343,Nevada,120,1.7,30,290,155,Decaf
1052,253,115,0.46,2013-12-01,1166,1.74,Small Market,West,37,1,Leaves,Herbal Tea,Chamomile,156,308,Washington,100,1.6,110,260,69,Decaf
1053,702,224,1.18,2013-12-01,1191,3.1,Small Market,West,73,1,Leaves,Herbal Tea,Lemon,288,569,Nevada,210,2.8,170,490,116,Decaf
1054,503,81,0.28,2013-12-01,551,1.04,Small Market,West,26,1,Leaves,Herbal Tea,Lemon,98,197,Oregon,70,1.0,70,170,38,Decaf
1055,775,127,0.61,2013-12-01,830,1.85,Small Market,West,40,1,Leaves,Herbal Tea,Mint,181,332,Nevada,120,1.7,120,290,63,Decaf
1056,775,247,1.69,2013-12-01,1744,3.29,Small Market,West,81,1,Leaves,Tea,Darjeeling,319,614,Nevada,180,2.4,150,420,114,Regular
1057,775,250,1.33,2013-12-01,1820,2.51,Small Market,West,70,1,Leaves,Tea,Earl Grey,233,534,Nevada,180,1.8,100,360,94,Regular
1058,971,88,0.48,2013-12-01,817,1.33,Small Market,West,29,1,Leaves,Tea,Earl Grey,108,236,Oregon,60,1.0,60,160,60,Regular
1059,775,294,-2.85,2013-12-01,8252,-2.94,Small Market,West,111,1,Leaves,Tea,Green Tea,-605,33,Nevada,210,-2.1,-320,0,145,Regular
1060,503,134,0.8,2013-12-01,690,1.86,Small Market,West,41,1,Leaves,Tea,Green Tea,180,341,Oregon,90,1.4,100,230,65,Regular
1061,435,20,-0.22,2013-12-01,218,0.25,Small Market,West,7,1,Leaves,Tea,Green Tea,-22,48,Utah,10,0.2,0,30,40,Regular
